RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-31 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-30 00:00:00,2019-07-31 00:00:00,2019-08-31 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-30 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-29 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-31 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-31 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-30 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-31 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-31 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-30 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-30 00:00:00
395183,123,"Vallejo, CA",msa,CA,418167.8063805597,422131.9653694648,425149.8424855592,427590.1167648641,430437.93544559786,433332.0808591158,435577.6953967595,437615.6763874316,439065.9564529603,440551.9000744959,441456.7690507448,442298.9725483774,443194.3623251029,443921.80457936064,444771.934154323,445125.45263304055,445270.4214697112,445323.552933665,445610.2533098159,446085.57270677824,446701.2134073413,447576.4044147276,449093.4682156116,450728.1360628191,452674.5803962052,454824.3507116963,457502.9183344815,460075.1746078112,461301.8442403877,461049.9881863069,460705.4101958508,462366.44783391966,467136.3390760964,473412.5612605657,480753.9303905931,488010.6266427108,495277.34202423086,502826.6225572357,510280.0935034706,518443.1855112808,527369.7099412149,537016.5350350746,546452.3828702004,552722.8284828699,556472.5193909568,558758.3377131551,562408.3958630944,567294.0683178586,574558.2349019021,583872.6004478984,595145.4738531582,605401.9404243544,612293.3051177344,614714.8265108847,612233.0234322036,605716.4338755634,597122.6785773997,589580.7247839541,583368.8851681101,577858.3281174443,571708.0000633085,566812.7814337215,564204.6619876892,564137.028488296,565995.7153948183,568871.1063924091,572009.921320783,575195.6044585555,577343.4546066938
753917,124,"Santa Maria, CA",msa,CA,590742.907131074,592998.3189451433,594203.7772534299,595152.5890570899,597091.7068865517,598152.022106992,598264.2621806298,597967.3034387338,598992.1764005751,602033.8740355399,604587.3351396421,605873.8425268315,605429.621990947,604455.240108693,604344.1607333882,605255.6597141809,606312.4982087855,606815.229636544,606766.4821466944,607687.2635333403,608528.1010263246,609633.967130864,610471.9971252001,611651.360243293,613621.3202524484,616666.198393736,620760.5271089362,624964.0646926173,627052.1853469588,627192.3193255545,627266.5367006388,630795.6268887682,638638.3440267517,649123.2599186475,660642.8063126943,672080.6534755743,682360.3734320666,691892.388407589,701277.2757602832,713140.5094729142,728509.9719680537,745563.2328047018,760387.6540303669,770491.9432855546,777355.987999244,784641.7372314077,794778.6395133663,806160.0357355758,822601.2601332633,842758.6350338311,868647.0075296015,892528.5198559043,912266.8704048112,924348.994927546,928092.6748995208,923452.750178496,914873.3216690428,906570.1263609026,900660.1298808715,895695.0034389031,890452.6500450862,886499.7055372024,884664.2890532898,887406.1395970694,893069.0492887726,902106.768789652,913338.7220296602,925760.3053867896,936367.1200997276
395050,125,"Salinas, CA",msa,CA,532877.7792932937,537099.5492604611,539419.5090424881,541734.8529253103,544166.0926171098,546672.5670504653,548469.7603948731,550009.951966154,551748.55797209,555141.2626873197,557957.3037776098,560678.863277662,562374.6915467577,564409.7563070288,566678.0287167208,568802.3467618446,570170.1692073735,571485.4969215894,572401.2610973158,573536.0466203484,574350.6201176505,575850.9072082308,577819.0917065587,580350.6900080936,582643.4416892444,586326.89212434,590551.2038457537,595608.376662294,598347.1081807397,599912.8298346885,600996.324170293,604960.0142954305,611911.1402373924,621133.6555851741,631409.6071731448,642353.229286768,652311.0762343664,662407.4373905008,672170.4629230272,684036.5710505005,697287.9915678491,710487.859898642,721149.9653368903,727840.8764530333,731979.6569960811,736298.0518109213,741800.9127234323,747431.6969865464,756731.9101187404,770295.0557207273,788476.4641095744,804488.7636431968,815467.3770507673,820711.3461360888,819109.9338749152,811981.1417603586,802063.2583107129,794405.6154006218,788780.5572965004,784269.1329945022,778386.7173434546,774140.339524663,772873.1558982219,775725.2730412498,780769.4484739066,786218.2475080692,792934.1094076523,800071.8348411671,806598.0248447214
395048,126,"Salem, OR",msa,OR,270586.7972715859,273398.2610802692,276529.6448072192,279725.71863983286,282738.0973018629,284993.5809458953,287350.94828697323,289705.34481476434,292086.05327203224,293848.00075498,295350.0921405538,296970.7245651001,298737.488738,300561.1785775878,302287.8462317867,303922.3896441612,305191.91391196736,306378.99607999105,307361.73761669896,308261.03735271114,308709.9596774021,309218.94645058847,310467.7749320632,312529.91946642456,315104.1060765863,317624.4674064775,320316.11886517145,322562.3451269664,323645.29346283985,323737.7155269604,324209.20507625927,326050.25537007715,329585.5653319832,334140.1755172505,339602.9675239437,345660.7865329622,352152.2065140241,359243.05226763064,366321.584462678,372879.6647077184,378757.833186171,384029.2946246408,389481.2325499647,394181.2131101343,398228.796829594,401725.3473393734,405418.9170191477,409348.1440145978,413898.5789284686,419268.4881674873,425621.28977832384,432109.10012806347,437687.31813799305,441625.90899708896,442672.4682746076,441052.8601120291,437671.2437590921,434738.0086157329,432532.833853612,430885.57002720144,429758.8380104611,428883.546948078,428231.9477055695,427579.0191199309,427750.199160441,429103.4519621487,430720.1658497867,432299.1788552718,432944.9759172388
394870,127,"Mobile, AL",msa,AL,117705.982166545,118059.8928601218,118795.0124096376,119476.98318194912,120080.46262659197,120337.56332126772,120749.14229727793,121126.30568141688,121708.7714450111,121908.36297323414,122392.58638791383,123008.68718705449,123724.1087516379,124299.04899076186,124919.13405702914,125611.02563439908,126274.1861834276,126942.78231654632,127788.5279622076,128757.79709048716,129594.6205761679,130564.21755858096,131684.34208951387,132922.8007732927,134078.54068557252,134871.82838394598,135549.6313512619,136083.10629418647,136650.40082882173,137297.01485948343,138070.68166798324,139341.06095665117,141114.83420246022,142760.67629687712,144188.61568459627,144991.67830025003,145920.97803135752,146980.45132657656,148413.54317616284,150052.88851865378,151968.50936639382,154163.01253240416,156586.03934877168,158775.99308919313,160354.06653990914,161772.3240852471,163536.79309625636,165450.57046685406,167346.97559643482,168991.45775089922,170558.97402595304,172186.52845392385,173594.6818960942,175352.79594842414,176597.34367821575,177431.76449218494,177549.95104298237,177682.61648943447,177805.26571487426,178013.2159899797,178218.22066514537,178333.50046535386,178832.719075267,179811.73555733918,181469.32016899736,182992.3574260186,183865.305713022,183960.9611608381,183623.7310988112
395015,128,"Reading, PA",msa,PA,171682.3602614476,172767.5121458722,173833.35054803576,174599.5862746566,175115.75085789,175357.03565123037,175667.78218010036,175811.4561034096,175944.20433485508,176047.38823808948,176435.4455695158,176943.1981899175,177535.25438747092,178264.6212807841,179249.63423418615,180294.16802378625,181212.96503731897,182170.2736217428,182998.07668548945,183835.2612880109,184595.97792518907,185463.09331759487,186420.018197094,187196.7695371916,188142.36989245497,189284.4609735842,191043.3004655792,193249.1507109601,194961.4167278289,195807.28594842367,196135.17247036783,197035.1345423904,198953.7287990868,201512.21412782988,204644.48969180192,207709.58999411736,210538.411631173,213283.94258039547,216337.2353843669,219294.50230394327,222344.90061626167,225576.53172139707,227863.3253090109,228376.8715488628,226969.015084061,226014.04768668872,226156.5810979288,227467.8397350637,230712.74074727416,235590.10013748924,241413.09575988192,246507.2913404717,250343.8423594646,253456.2611487092,255132.6086592892,255868.0452025709,255961.53563158296,256695.22689407147,257634.16991559576,258374.74435243887,258506.79623759515,258472.0139755746,258936.3892894709,260209.8788949877,262322.8294123108,264775.21075551905,267226.9155629366,269744.6768015515,271938.4834848245
394502,129,"Corpus Christi, TX",msa,TX,162195.46744029038,162783.0342753164,163505.83586550527,163821.79598670613,163945.89773562158,163720.39535220235,163735.18400984592,163872.41621708262,164085.36667430322,164103.9894576162,164377.9916333634,164746.5673527356,164849.6414205654,164852.94723950067,165196.21316223807,166219.83549700107,167620.6210465725,169162.69946733594,170511.8949144719,171724.1149888359,172704.31905487584,173680.0883747541,174683.60290823158,175846.4130989405,176679.51600522702,177156.44546844045,177248.77289471985,177712.85511854154,178075.80515145627,178640.7074138571,179780.4245317512,181646.69709898627,183821.55965446937,184933.1593030422,185332.07013380865,185249.9407931128,186212.8204659237,188091.7491603672,190479.4307502373,192940.8326980459,194883.2444975452,196813.2589160595,198313.5098138417,199695.00291559403,200668.33729725584,201675.09586907152,203302.0300074535,205093.0719864393,207213.2716802397,208995.0402170554,211056.52311526248,212971.69285243333,215025.2036519579,216858.6590575192,217938.6425655657,217992.49479794936,217490.4707962393,217314.0453736405,217170.1281592278,216575.6497751377,215660.18062143028,214548.10517911115,213950.8550899817,214044.6018571812,215004.77591823725,216267.61318925687,217083.5495656864,217497.99575150767,217209.57731479543
394421,130,"Brownsville, TX",msa,TX,113542.7826030783,113229.26704008396,113234.11628998652,113128.2393076482,113279.03768471336,113256.05100661196,113525.21099158186,113598.99466255277,113686.24522826084,113590.88587512246,113973.23299392032,114390.27904453449,113743.84490720388,112398.41815201944,110861.31006732852,110220.42444116923,110062.88467916926,110154.5728251061,110533.02154011362,110966.9753163447,111427.29085899657,111944.04989763148,112475.7757603692,113023.8737019896,113625.9909603474,114462.5772968268,115525.11738802752,116617.98122461577,117480.01078197257,118178.91122038577,119184.63342141252,120720.53582170866,122709.61203024516,124336.5070988987,125786.9363182889,126843.7280619482,128272.0825318996,129815.021777107,131783.84043321878,133982.01972388235,136625.22580427834,139871.57856895617,143101.6341833351,145722.42319918625,146982.8923041681,148263.12833052684,150037.52310636107,152224.24878525906,154615.3585075443,156787.76676191678,158973.5534475952,160815.44657495615,162456.9905740523,164294.57493766534,165361.24654345307,165897.32982056428,165863.03701402273,166406.04985032367,166951.84675406222,167472.27373536007,168413.01431763635,170019.89605009984,172550.90438819822,174797.58046042416,176059.73307982294,176555.48352601982,176552.00320238178,176697.87303923885,176701.43576780628
394820,131,"Manchester, NH",msa,NH,271707.04810869874,272627.65331275226,273949.54760883725,275580.65956029174,277477.34113904816,279104.0239995422,280736.13210810284,282071.3910423247,283147.7279778738,283933.49503801105,284442.68524280103,284771.0967322898,284558.0483932547,284834.2544105344,285804.3288434485,287524.0270645634,289295.028541952,290814.604435357,292308.42524748883,293522.03997413936,294511.78140352527,295691.1506215695,297283.6167725266,298992.2012348215,300663.4441497814,302358.6320754189,304715.37972042453,307201.65239357686,309243.33527429675,310795.58899826754,312421.59291301103,315221.6418283566,319555.1722449582,324851.0678194414,330502.7016145124,335875.5938070666,341087.8721088995,346699.7948914247,352760.27841174,359814.94169078785,366969.16759477,373891.29292159417,378555.9495889377,379758.989358298,377859.9073061759,375764.4630878098,375635.776597108,377579.9595453747,382558.28648551553,390277.0515913257,400491.66734634805,410567.71040025866,418599.6738779433,424163.0088591055,426335.348970582,426130.7948111615,424686.8481768002,424216.7231642779,425033.8521016245,426486.6515700424,427378.9821607254,428859.9757096724,431092.62688464,434347.157920022,437726.2187913016,441248.3200915223,445111.3577594192,449536.727699012,454114.371764698
394612,132,"Fort Wayne, IN",msa,IN,133567.8407998375,134254.72008390565,135212.96686064088,136019.94584924,136726.97775789676,137368.6274504618,138288.83019664514,139229.35790286414,140150.31352945103,140904.14930721954,141763.42572989396,142558.24222879225,143437.39678959994,144324.75050881758,145414.71357574742,146501.15503710715,147436.1119713623,148428.0200569353,149473.7180644717,150565.20039827624,151473.47298229195,152365.35507638214,153316.298714361,154315.78865768606,155365.34079018838,156449.16148679814,157528.23357634034,158582.84996816612,159443.42349754716,160217.02228251332,161013.85087318975,162070.91500441535,163626.9007515211,165550.28995538154,167856.08912440858,170113.9122199419,172183.65826778064,174345.07743784858,176817.08195330974,179645.7597426025,182706.2494550713,185760.6653813565,188318.0849722644,189982.2507737336,190778.3474513389,191387.3357408745,192257.68938305296,193541.9148880935,195833.64800979084,198976.49303641045,202672.18029146548,206367.7732723466,209448.91977499807,212240.0542890236,213775.5106751735,214246.28771970567,213784.8433841153,213453.56965867992,213673.2379808653,214359.90859054308,214985.28938043263,215909.45471857823,216957.36876963303,218642.7229361152,220670.75227229783,223117.4740893053,225305.73321781345,227010.8735708307,228140.43757102787
394658,133,"Gulfport, MS",msa,MS,138490.0991235222,139082.00122519926,140140.35442549008,140936.5460757851,141510.41576135976,141507.92436173066,141346.24962532712,141225.26741466255,141413.72752837327,141818.39663384817,142651.98954391092,143520.46065740802,144477.9781296711,145118.886904959,145841.63332328448,146478.55958402713,146898.4764793274,147162.3987258069,147314.4343156653,147603.03724095153,147915.32476460378,148608.1174811502,149417.23635652053,150176.12895558248,151033.36372074913,152138.04839864743,153702.09106234173,154853.6800684926,155422.08359735485,155401.96870278567,155739.16314724355,156639.1007612399,157996.4700072006,159498.08409161877,161220.64528065207,163123.08157601175,164802.12970895416,166654.86864251885,168693.32788932245,171074.42938574363,173353.3537585061,175532.98483536884,177731.71530045243,179907.69059185017,181858.14229463704,184042.9647523621,186864.88376282525,189668.30771162992,192009.1843465795,193685.5519781425,195575.21840054943,197539.50080929548,199286.96595113745,201101.42701361576,202525.7798975796,203536.99094812464,203590.61351370104,203227.3460132707,202637.99265391144,202031.36456711087,201189.8569676065,200609.7013287108,200102.5085348113,200508.0677293017,201347.72497748985,202418.8466135093,203514.44419481032,204551.5906691645,205579.92883179185
395051,134,"Salisbury, MD",msa,DE,261395.1343274226,261487.9254002918,262066.01786942664,263071.54161600093,264461.46002236207,265125.8076363373,265560.56187602034,265497.99620416574,266077.3850496299,266659.64000385674,267694.3893273736,268436.9927173269,269212.47860597173,270276.49043006875,271394.30963309057,272852.3436178822,273961.0416430055,274943.4538325776,275613.882230216,276307.1865196868,276745.77981818473,277322.8708420254,278195.73596685514,279638.9324574447,281174.85873077944,282731.3094615009,284230.0224437404,285341.51172642247,285878.760008707,286084.25750296144,286709.3612597957,288541.75882448995,291841.8765316895,296101.12003823114,301146.1415209948,306715.91310265084,312234.28436490614,317958.5003638251,323184.7291493039,328803.76934255054,334844.0574688452,341643.1413554517,348301.50129375374,353774.7318996889,357497.43281767773,361046.12058848137,365357.99514015,370267.8535803984,375356.6727771138,380330.6062021844,386005.697291408,392246.1583266032,397645.7732898145,401917.623694516,402992.5928151997,402117.653467162,399728.1888758264,398523.9404644324,398164.0690101613,398171.3559684949,398528.9945581988,398892.0135211049,400367.399292469,402051.8994363045,404187.70521146245,406261.28117216425,408044.78235298255,410144.1758027814,412027.9762938368
394596,135,"Flint, MI",msa,MI,104369.20177887818,105271.9602335267,106343.35815478444,107431.44229833876,108899.53372955456,110210.66606038534,111590.60894068156,112354.07645897704,112912.61804955178,112777.81671598367,112930.3016951774,113190.1297171986,114313.11636739848,115814.09031671088,117721.20245439866,119333.4450082606,120492.17725184635,121330.69163877954,121764.68910711136,121845.97613467286,121724.8454580102,121971.70504927255,122685.91600442713,123489.21774143873,124380.04954704712,125581.42693093744,126910.32293766708,128117.6874358591,128688.49521296084,128940.70606687616,129188.29504967017,130063.82496095408,131960.9600660266,134483.58926476468,137323.5638444871,139810.00051013523,142565.56050380002,145591.36505007293,148696.8767782179,151348.03272272646,153885.23618685803,156704.1083765604,158617.56899305363,159091.0826734693,158586.2936405672,158357.77321166548,158705.32722757012,158910.53499369824,160201.86011487478,162525.11132364062,165795.61453053128,168625.54571084896,170455.28005497484,171873.5336562635,172151.12761692065,171641.09321829164,170335.3660720561,169337.5320956486,168449.70907134344,167561.68033305605,166994.77882470613,166794.03655153658,167005.7132541646,167434.79442347752,168539.17152339098,170108.19987315818,171827.5530815877,173605.69628066858,175220.8408642985
394972,136,"Peoria, IL",msa,IL,112230.8095762285,112422.67781850726,112681.453364141,112657.39991466176,112499.25461655446,112208.67825251965,112200.32364818192,112048.5191370725,112021.51620246674,111544.04494130707,111094.7866900895,110749.054530629,110654.95997672692,110917.61416836455,111121.2826715114,111225.90285359822,111174.50636785247,111082.47445069435,111018.78103538627,110882.86854653493,110553.26876232646,110503.44232712314,110736.94734794252,111299.52399164446,111801.85402861942,112342.7781063009,112722.8179025546,112867.16250937876,112630.38945470942,112411.80527790808,112556.15359746144,113181.83767091711,114292.64229586686,115474.81708872184,116810.16934666569,117868.4458250552,118779.55786540892,119619.42584665927,120383.59134597315,121110.71496414456,121949.26353611004,123131.16857928748,124300.11215610534,125208.63465205868,125897.80959828502,126724.0013209685,127526.41916840123,128149.8362452145,128968.72074998474,130023.46147181204,131652.52842953024,133334.3478760644,135032.5607789063,136635.78787649306,137856.14459390633,138437.97477822145,138156.9378133437,137955.25519979387,137700.03400349125,137391.01399882216,136472.18953800073,135697.78794584432,135519.6565343454,136219.60127148073,137529.59675356853,139024.3111328111,140350.42533927425,141345.35312233283,142169.25320103596
394439,137,"Canton, OH",msa,OH,126733.23583623613,127313.70855584565,128101.8543475737,128784.28992196376,129367.7255504522,129766.4836400681,130266.41569727172,130756.62619259355,131455.02057938487,132085.14122956988,132803.6344214293,133385.14262813886,134271.10341337512,135466.92820334228,136805.30947566952,137607.35745522234,137804.4844577174,137785.8496626979,137802.51541509395,137870.91330753424,137827.9604119383,138023.4801129631,138597.68600335566,139498.87780901848,140397.220917991,141392.26049698773,142713.22241647108,144227.8928759326,145322.20878631508,145884.92818478777,146431.75393185532,147486.04565135422,149133.4059613191,151154.99759931408,153202.94967121,155097.64183443863,156641.4337658834,158049.09247028767,159289.90101702377,160767.40517366477,162754.64031925055,165194.29383274258,167294.8875038349,168398.65910135544,168480.57064857348,168367.7829114211,168658.3391089758,169288.0742963681,170840.7247174901,172893.8737143689,175369.00331910705,177780.67633699332,179900.73128284572,182086.05398832983,183157.68374039885,183208.2803775989,182353.0145572136,181869.53483431527,181855.6103158577,181730.01780234743,180866.90832643225,180230.00532062305,180828.82285871948,182899.10626351027,185533.7749474262,188038.70052548125,190082.0514014077,191497.7749573049,192464.89794487643
395070,138,"Savannah, GA",msa,GA,183963.67483483683,184966.9443865489,185858.57110229143,186659.91812505387,187545.85733202795,188315.9465979708,189247.0627484854,190163.93904869616,191343.851539482,192241.63967534187,193092.0753073738,193953.1193711212,194747.89771691707,195580.3803614505,196372.3213875397,197231.88343377868,198016.93394729545,198584.2351861772,199228.78198125825,199902.18518174745,200595.0599611413,201387.7679849116,202246.72164703705,203244.3732693328,204357.69493120944,205505.263552712,206655.3185835562,207537.5299190441,207867.24783846588,207959.13173289257,208347.26894869737,209536.6857126349,211569.4926473222,214013.83128449088,216627.30537058227,219121.48043858705,221679.41725310616,224391.4396730644,227306.5717904264,230289.6747771951,233696.1920603219,237393.3930903356,240913.48029829565,243664.19948481675,245791.99557613628,248169.5028200652,251308.99094985225,254935.85129965327,259455.69586792783,264667.0336308772,270403.7303217531,276034.0910393372,281311.3976655372,286319.6981400233,290148.98611458554,292558.16154608823,293919.0999136328,295286.63190920133,296605.3147773059,297592.0705553428,297997.1573821917,298776.5859931588,300540.7508470843,303173.3506758704,306091.7669088487,308919.142885999,311690.36759270146,314538.2403438089,317275.6227237974
394372,140,"Beaumont, TX",msa,TX,126001.95186991352,126570.98001302595,127568.75108857604,128380.0268018768,129074.84336404088,129305.14452066604,129703.2790043819,130436.57324018366,131438.90893232884,132503.85633961458,133981.73519759005,135260.39302901356,136265.85945672586,137029.6581778368,138125.42478289103,139406.02170597386,140750.04031971344,141841.27413017352,142953.9279046683,143850.96317514873,144643.2712867586,145489.81475643266,146360.10993707148,147479.59161618756,148132.46836283352,148627.34179104085,149030.6275154171,149676.25984048916,150107.20464913096,150249.5698216662,150891.85096912386,152297.72638324174,154242.61678443686,155176.06989040965,155154.8832742901,154311.94998630567,154133.43295029295,154874.07023069737,156035.46549057003,157264.88590673645,158150.5158541128,159211.68928433635,160094.55351205796,160757.85907525063,161132.38124805034,161710.7108789131,162748.18970211057,163720.15049170575,164781.60482653204,165397.63289892997,165696.3087085445,165746.63973732435,165921.33555410776,166693.27889302824,167198.37446695194,167346.38132620172,167061.7221924296,166972.9681402821,166692.67622910984,165944.93574900634,165242.57047065411,164446.04265330103,163668.5384370078,163089.74584607757,162676.4388488203,162594.13155815445,161834.69349664266,160905.84553607056,159485.37441031137
395096,141,"Shreveport, LA",msa,LA,141510.47252394955,141791.7425588699,142170.6289152994,142198.0119942704,142228.40271852177,141780.56120188592,141888.08507943907,142311.21952947453,142984.0835945346,143066.81182523622,143003.20296497215,143180.4556065604,143597.30568400284,144526.39153011268,145547.3352597895,147072.81019347385,148349.38252772085,149230.24213234198,150130.17358641443,150884.2649319054,151802.38015599537,152467.1127570464,153553.78015367006,154794.3798250613,156140.41081512696,156681.36049000316,156795.347274988,156917.49428406343,157108.8335054743,157072.52466057008,157145.84988315345,158270.0064291718,160744.52899523452,162518.86540678763,163117.23302128303,161965.39011670303,160985.47101986993,160568.87097910335,161100.7668462811,161787.25154832672,162036.11753235504,161971.18634863046,160642.75260963,158783.61425793084,156671.32129834933,156182.7689558358,156841.555632796,157823.7060958133,159402.12282449324,160878.79187381777,162883.20291540396,164231.99849645756,165275.97881368967,166440.21257641618,167221.5965257988,167249.23818425668,165961.03699156424,164487.66851080893,163300.82009150964,162426.87389887185,161447.38451463214,160435.36643837678,160105.1122856148,160041.38953479365,160216.3978412488,160179.18567500985,160418.53181353188,160915.2872174432,161466.90178048762
395164,142,"Trenton, NJ",msa,NJ,254847.1741974407,255503.8625664533,256578.9516593505,257625.00389998243,258758.8558319288,259382.1790304038,260161.01810798128,260593.57445847848,260714.32606245507,260314.1382660333,260420.3403397101,260961.84630310533,262059.0314868389,263130.6123931488,264405.854933761,265720.96141386544,266873.45121705974,267876.0433417179,268289.1449145549,268479.3546560948,268431.5382069589,268902.8454854488,269966.8932268088,271487.44565277634,273053.7439695604,274660.9123353376,276882.518390841,279265.16327768815,280684.7409209784,280915.577235087,280826.2869532232,281198.5981847797,283016.71512538404,285532.08623617823,289270.4414377802,292783.2663688476,296109.2521946687,299259.827341184,302317.6962871389,305975.45571320504,310188.46366582875,315056.02736349805,319678.0318511459,323194.14325200656,325510.20653991774,327264.28890823683,329327.866248338,332145.4310465688,335522.60365213495,339633.9939577928,344430.80837246525,349690.1345946803,354832.70724705164,358798.9470418018,360957.0577227466,360936.2210654326,360077.01517822314,359469.251399308,359529.86360486905,360273.32820003736,362306.6987255023,365142.2996327369,369152.794557353,373654.8931293222,378582.9212790916,382770.2812849504,386053.02313992166,389287.5489102812,392646.7132754794
394875,143,"Montgomery, AL",msa,AL,132124.4497131326,131949.39605853206,132174.0523754621,132470.06044224158,132820.7428936649,132725.1936228091,132717.09775423224,132918.29220803498,133426.08110739937,133758.05238342084,134033.72241986994,134260.82367310743,135241.40877151297,136727.69709192726,138392.3090950383,139201.67078313328,139468.29183186506,139553.64377229745,139863.58771146918,140152.52741251836,140308.92881430595,140398.760567329,140740.79715134136,141496.7250579995,142505.35260560422,143453.17573708005,144364.5163162502,145154.62727838382,145465.9469371335,145328.32224346753,145166.76713375177,145541.1904833399,146650.73866105,148133.72523616732,149748.58933339707,151046.69131561337,152078.07277894454,152975.28565081963,154062.8420315408,155300.96305923408,156872.84057052562,158774.39697754,160802.0761185146,162659.59986447016,164056.0418935844,165521.8062745548,167154.74430897794,169016.02377113336,170960.36117498527,172732.270649022,174366.09264217629,176202.91916716247,178118.28257735868,180300.1317788066,181854.1753038566,182897.0856392676,183289.629428342,183741.5719619379,184134.4183589052,184281.17426405344,183911.1932597046,183309.96691032327,183324.15768757847,184189.8891574072,185767.88433424247,187155.06151020023,187851.965674006,187864.1590633276,187760.70313221923
394520,144,"Davenport, IA",msa,IL,132512.0295240004,132825.8585783186,133340.45025925385,133789.51690165998,134322.9710146906,134521.40662189908,135040.11424936083,135309.27045443005,135618.3862016448,135444.24257057966,135303.34900947157,135327.6879655445,136026.20909468867,137209.05252988733,138454.09371722434,139255.3153482233,139703.7857800113,140066.22934799673,140263.88346180113,140275.9746167319,140172.66614686686,140289.39112471582,140723.7363123067,141232.7472838821,141832.156213379,142536.62443133377,143310.809339182,144060.16193696545,144363.1960277064,144568.30575816377,144630.86399969817,145028.2007922602,145975.48712290105,147146.70902695358,148426.6610525213,149200.7554347531,149793.00167295654,150538.60026481052,151559.71139184388,152805.8992405049,154045.0410339921,155642.35672445945,157090.59168916845,158034.97497432158,158122.69232274705,158126.60775863522,158405.64588554506,159132.61937564614,160518.08057320755,162319.25465029027,164173.53898951263,165554.11214022513,166518.32053127987,167527.63661491682,168001.67369845108,167806.4629739465,167200.72947255248,167017.46001521492,167074.83786312555,166834.746057147,166166.39482796204,165515.641534854,165555.60551764333,166597.7667118334,168367.47064806547,170069.85557366066,171088.40929863756,171414.33024952075,171291.16860553596
395146,145,"Tallahassee, FL",msa,FL,174115.0136356228,174629.05291928258,175402.46861600011,176454.57663646553,177437.54882437675,178119.67534724975,178888.97003177876,179495.9665761038,180232.9774922824,180841.9384601213,181688.5568989737,182479.18694319864,183197.792604387,183904.23828581665,184717.2635054839,185560.62297082,186578.0011163767,187868.9256858814,189039.74452121623,190087.2250129946,190801.8174228616,191912.65757851387,193146.05993164485,194557.9482813802,196307.7907149849,197947.7003470454,199403.77063243324,200156.7750118886,200580.0288284955,201043.8317732492,201667.2199766193,202794.1371631572,204769.1553592785,207258.51414256773,209954.37418133928,212157.6257967268,213976.92451092784,215781.27248520384,217585.4845981373,219707.4852664804,222203.11914180723,225622.89839182663,229196.8775147752,232286.4777973788,234158.46383472,235438.9238628696,236742.0142099505,238312.52466110248,240674.63180056983,243627.43037459927,247252.7905011676,251454.74444173023,255606.34372816925,259622.4109238089,262014.78984175445,262888.9603670493,262430.907810442,261882.22373237056,261338.62850497515,260958.75244048843,260819.64409569267,261542.1907780228,262785.24405932246,264425.2267705164,265991.9934760408,267845.522004393,269385.2148026552,270944.28788785974,272209.5205078334
394576,146,"Eugene, OR",msa,OR,275913.927706914,278004.4283684948,280251.81947554764,282418.72840824845,284101.3142301347,285556.1184991496,287127.9476311572,288976.8696785589,290431.0031872725,291485.03613386763,292156.7104098702,293435.33936009504,295160.8987175137,297306.1630198765,299062.087366456,300291.51403101184,301295.3220504776,302638.41997685586,304137.6373925933,305722.42545668577,306944.5591371308,308261.01111744455,309668.66456106777,311624.22700795584,314352.6420512804,317779.77012719493,321462.7166425795,324634.32678133855,326424.08154431585,327371.3656317782,328150.3447822795,330056.1082985292,333553.08675974485,338376.130487552,344164.1839731967,350104.0139363532,356062.2809606576,362657.266912322,369817.85131545394,377440.1389559272,384854.8474150825,391999.08624586667,397968.8940335496,401791.18606485473,403596.5568255335,404982.48146603705,406923.42131723376,409430.5896054772,413770.20989067055,420064.5153106463,428015.5608577426,436060.470943649,443189.5146083943,448311.1746640094,449392.8009097812,447277.5208159856,443575.002743337,440874.6297418531,438908.0305356846,437261.56465183006,435592.7923541119,434759.13757802505,434818.2551192365,435809.7261958525,437249.9264294103,439319.7251030669,441492.785704769,443654.1756637776,444747.4728707452
